datetime,open,high,low,close,volume,open_interest,settle_price,symbol,variety,instrument
2023-08-14,66910.0,67160.0,66850.0,66870.0,311,2053,66970.0,CU2406,copper,CU2406
2023-08-15,67000.0,67660.0,66910.0,67560.0,127,2099,67250.0,CU2406,copper,CU2406
2023-08-16,67550.0,67550.0,66560.0,66560.0,303,2296,66900.0,CU2406,copper,CU2406
2023-08-17,66670.0,66980.0,66490.0,66860.0,157,2365,66730.0,CU2406,copper,CU2406
2023-08-18,67200.0,67380.0,66960.0,66960.0,232,2486,67190.0,CU2406,copper,CU2406
2023-08-21,67050.0,67500.0,66930.0,67410.0,76,2501,67260.0,CU2406,copper,CU2406
2023-08-22,67320.0,67690.0,67320.0,67600.0,85,2513,67580.0,CU2406,copper,CU2406
2023-08-23,67950.0,68200.0,67870.0,68190.0,91,2524,68050.0,CU2406,copper,CU2406
2023-08-24,68100.0,68420.0,68050.0,68050.0,123,2514,68280.0,CU2406,copper,CU2406
2023-08-25,68000.0,68050.0,67760.0,67980.0,74,2534,67900.0,CU2406,copper,CU2406
2023-08-28,68040.0,68280.0,67750.0,67980.0,188,2614,0.0,CU2406,copper,CU2406
2023-08-29,68220.0,68390.0,68040.0,68280.0,161,2509,68240.0,CU2406,copper,CU2406
2023-08-30,68150.0,68570.0,68100.0,68430.0,288,2383,68460.0,CU2406,copper,CU2406
2023-08-31,68720.0,68730.0,68430.0,68530.0,419,2140,68650.0,CU2406,copper,CU2406
2023-09-01,68480.0,68790.0,68270.0,68780.0,225,2067,68590.0,CU2406,copper,CU2406
2023-09-04,69270.0,69390.0,68500.0,68520.0,385,1874,69110.0,CU2406,copper,CU2406
2023-09-05,68500.0,68500.0,68240.0,68330.0,62,1867,68370.0,CU2406,copper,CU2406
2023-09-06,68580.0,68920.0,68580.0,68610.0,43,1872,68740.0,CU2406,copper,CU2406
2023-09-07,68490.0,68490.0,68180.0,68190.0,41,1879,68290.0,CU2406,copper,CU2406
2023-09-08,68070.0,68140.0,67930.0,67990.0,68,1885,68000.0,CU2406,copper,CU2406
2023-09-11,67670.0,68250.0,67670.0,68240.0,53,1870,67950.0,CU2406,copper,CU2406
2023-09-12,68480.0,68650.0,68400.0,68490.0,135,1873,68550.0,CU2406,copper,CU2406
2023-09-13,68360.0,68460.0,68270.0,68270.0,13,1869,68350.0,CU2406,copper,CU2406
2023-09-14,68450.0,68760.0,68300.0,68740.0,78,1861,68500.0,CU2406,copper,CU2406
2023-09-15,68800.0,69200.0,68700.0,69020.0,84,1875,68990.0,CU2406,copper,CU2406
2023-09-18,68680.0,68760.0,68610.0,68760.0,30,1874,68670.0,CU2406,copper,CU2406
2023-09-19,68610.0,68610.0,68170.0,68170.0,182,1935,68310.0,CU2406,copper,CU2406
2023-09-20,68150.0,68290.0,68070.0,68200.0,44,1932,68210.0,CU2406,copper,CU2406
2023-09-21,68390.0,68550.0,68000.0,68050.0,147,1926,68200.0,CU2406,copper,CU2406
2023-09-22,66900.0,67800.0,66900.0,67770.0,382,2000,67380.0,CU2406,copper,CU2406
2023-09-25,67830.0,67930.0,67440.0,67520.0,176,2031,67620.0,CU2406,copper,CU2406
2023-09-26,67580.0,67590.0,67060.0,67100.0,202,2035,67410.0,CU2406,copper,CU2406
2023-09-27,67070.0,67200.0,66820.0,66820.0,168,2093,66980.0,CU2406,copper,CU2406
2023-09-28,67030.0,67180.0,66810.0,67040.0,167,2166,67010.0,CU2406,copper,CU2406
2023-10-09,66850.0,67150.0,66800.0,67090.0,201,2239,66970.0,CU2406,copper,CU2406
2023-10-10,66890.0,66990.0,66130.0,66190.0,285,2384,66640.0,CU2406,copper,CU2406
2023-10-11,65990.0,66600.0,65970.0,66600.0,294,2495,66290.0,CU2406,copper,CU2406
2023-10-12,66440.0,66700.0,66220.0,66700.0,217,2633,66430.0,CU2406,copper,CU2406
2023-10-13,66490.0,66490.0,65880.0,66300.0,360,2782,66210.0,CU2406,copper,CU2406
2023-10-16,66300.0,66440.0,65800.0,66440.0,158,2811,66200.0,CU2406,copper,CU2406
2023-10-17,66330.0,66350.0,65690.0,65730.0,532,3159,65910.0,CU2406,copper,CU2406
2023-10-18,65860.0,66700.0,65800.0,66570.0,162,3209,66460.0,CU2406,copper,CU2406
2023-10-19,66500.0,66540.0,66110.0,66390.0,80,3219,66350.0,CU2406,copper,CU2406
2023-10-20,66450.0,66600.0,65920.0,65920.0,185,3202,66240.0,CU2406,copper,CU2406
2023-10-23,66070.0,66220.0,65570.0,65610.0,242,3234,65780.0,CU2406,copper,CU2406
2023-10-24,65800.0,66350.0,65720.0,66250.0,317,3306,66050.0,CU2406,copper,CU2406
2023-10-25,66320.0,66880.0,66280.0,66750.0,313,3333,66660.0,CU2406,copper,CU2406
2023-10-26,66570.0,66570.0,66260.0,66420.0,116,3400,66420.0,CU2406,copper,CU2406
2023-10-27,66410.0,66650.0,66230.0,66650.0,88,3411,66430.0,CU2406,copper,CU2406
2023-10-30,66750.0,67200.0,66750.0,67150.0,195,3473,67070.0,CU2406,copper,CU2406
2023-10-31,67600.0,67600.0,66970.0,67150.0,240,3503,67220.0,CU2406,copper,CU2406
2023-11-01,67080.0,67220.0,66900.0,67060.0,173,3529,67060.0,CU2406,copper,CU2406
2023-11-02,67230.0,67550.0,67210.0,67300.0,229,3459,67350.0,CU2406,copper,CU2406
2023-11-03,67400.0,67700.0,67390.0,67600.0,86,3453,67560.0,CU2406,copper,CU2406
2023-11-06,67490.0,67540.0,67200.0,67460.0,204,3404,67310.0,CU2406,copper,CU2406
2023-11-07,67500.0,67720.0,67290.0,67320.0,112,3388,67480.0,CU2406,copper,CU2406
2023-11-08,67000.0,67300.0,66930.0,67250.0,341,3501,67170.0,CU2406,copper,CU2406
2023-11-09,67160.0,67310.0,66750.0,66830.0,204,3449,66900.0,CU2406,copper,CU2406
2023-11-10,66970.0,67150.0,66780.0,66960.0,223,3542,66930.0,CU2406,copper,CU2406
2023-11-13,66650.0,66850.0,66450.0,66850.0,115,3530,66640.0,CU2406,copper,CU2406
2023-11-14,66940.0,67190.0,66940.0,67140.0,155,3558,67070.0,CU2406,copper,CU2406
2023-11-15,67200.0,67540.0,67200.0,67310.0,177,3580,67320.0,CU2406,copper,CU2406
2023-11-16,67400.0,67600.0,67340.0,67470.0,631,4141,67420.0,CU2406,copper,CU2406
2023-11-17,67510.0,67660.0,67200.0,67410.0,122,4176,67420.0,CU2406,copper,CU2406
2023-11-20,67250.0,67490.0,67200.0,67330.0,157,4129,67360.0,CU2406,copper,CU2406
2023-11-21,67470.0,68020.0,67370.0,67810.0,583,3880,67770.0,CU2406,copper,CU2406
2023-11-22,67740.0,67950.0,67550.0,67650.0,142,3856,67680.0,CU2406,copper,CU2406
2023-11-23,67680.0,67680.0,67290.0,67510.0,69,3861,67490.0,CU2406,copper,CU2406
2023-11-24,67660.0,67850.0,67580.0,67790.0,189,3814,67680.0,CU2406,copper,CU2406
2023-11-27,67720.0,67950.0,67410.0,67880.0,821,3708,67800.0,CU2406,copper,CU2406
2023-11-28,67800.0,67800.0,67440.0,67480.0,308,3830,67570.0,CU2406,copper,CU2406
2023-11-29,67750.0,68150.0,67690.0,67880.0,496,3736,67900.0,CU2406,copper,CU2406
2023-11-30,67890.0,68170.0,67720.0,67990.0,392,3837,67930.0,CU2406,copper,CU2406
2023-12-01,67600.0,68230.0,67580.0,68040.0,555,3851,68090.0,CU2406,copper,CU2406
2023-12-04,68470.0,68880.0,68280.0,68280.0,748,3881,68500.0,CU2406,copper,CU2406
2023-12-05,68150.0,68270.0,67520.0,67630.0,336,3945,67950.0,CU2406,copper,CU2406
2023-12-06,67380.0,67730.0,67200.0,67730.0,319,4071,67550.0,CU2406,copper,CU2406
2023-12-07,67700.0,67820.0,66930.0,67060.0,398,4146,67140.0,CU2406,copper,CU2406
2023-12-08,67020.0,67640.0,67020.0,67570.0,239,4177,67370.0,CU2406,copper,CU2406
2023-12-11,67720.0,68400.0,67720.0,67990.0,543,4314,67960.0,CU2406,copper,CU2406
2023-12-12,67590.0,67780.0,67440.0,67780.0,400,4419,67630.0,CU2406,copper,CU2406
2023-12-13,67720.0,67720.0,67340.0,67400.0,262,4552,67480.0,CU2406,copper,CU2406
2023-12-14,67310.0,67860.0,67300.0,67780.0,274,4621,67630.0,CU2406,copper,CU2406
2023-12-15,68310.0,68440.0,68120.0,68230.0,298,4638,68270.0,CU2406,copper,CU2406
2023-12-18,68260.0,68340.0,67970.0,68290.0,225,4713,68200.0,CU2406,copper,CU2406
2023-12-19,68200.0,68260.0,68070.0,68210.0,222,4771,68120.0,CU2406,copper,CU2406
2023-12-20,68430.0,68930.0,68360.0,68680.0,628,4856,68700.0,CU2406,copper,CU2406
2023-12-21,68530.0,68850.0,68450.0,68790.0,1155,5423,68730.0,CU2406,copper,CU2406
2023-12-22,68700.0,69200.0,68660.0,68920.0,1707,6409,68990.0,CU2406,copper,CU2406
2023-12-25,68830.0,69120.0,68830.0,69000.0,376,6457,68970.0,CU2406,copper,CU2406
2023-12-26,69010.0,69220.0,68950.0,69170.0,641,6541,69100.0,CU2406,copper,CU2406
2023-12-27,69170.0,69260.0,68860.0,69160.0,762,6841,69040.0,CU2406,copper,CU2406
2023-12-28,69180.0,69700.0,69140.0,69220.0,1202,7083,69370.0,CU2406,copper,CU2406
2023-12-29,68900.0,69050.0,68720.0,68780.0,587,7154,68850.0,CU2406,copper,CU2406
2024-01-02,68590.0,68910.0,68560.0,68800.0,365,7277,68740.0,CU2406,copper,CU2406
2024-01-03,68590.0,68710.0,68390.0,68550.0,1400,7768,68500.0,CU2406,copper,CU2406
2024-01-04,68290.0,68590.0,68130.0,68310.0,995,7865,68340.0,CU2406,copper,CU2406
2024-01-05,68200.0,68480.0,68080.0,68270.0,823,8035,68260.0,CU2406,copper,CU2406
2024-01-08,68110.0,68470.0,68020.0,68150.0,1731,7872,68150.0,CU2406,copper,CU2406
2024-01-09,67930.0,68310.0,67860.0,68110.0,641,7930,68110.0,CU2406,copper,CU2406
2024-01-10,67940.0,68050.0,67610.0,67640.0,1718,8335,67770.0,CU2406,copper,CU2406
2024-01-11,67890.0,68080.0,67500.0,68040.0,1127,8702,67890.0,CU2406,copper,CU2406
2024-01-12,68100.0,68150.0,67650.0,68040.0,1144,8713,67930.0,CU2406,copper,CU2406
2024-01-15,67900.0,68000.0,67480.0,67550.0,1757,9167,67710.0,CU2406,copper,CU2406
2024-01-16,67620.0,67850.0,67570.0,67640.0,818,9389,67700.0,CU2406,copper,CU2406
2024-01-17,67860.0,68020.0,67600.0,67600.0,769,9558,67780.0,CU2406,copper,CU2406
2024-01-18,67670.0,67740.0,67400.0,67730.0,983,9844,67610.0,CU2406,copper,CU2406
2024-01-19,67430.0,67730.0,67260.0,67610.0,1731,10446,67440.0,CU2406,copper,CU2406
2024-01-22,67800.0,68020.0,67700.0,67840.0,2532,11713,67900.0,CU2406,copper,CU2406
2024-01-23,67750.0,68010.0,67620.0,68010.0,1584,12194,67790.0,CU2406,copper,CU2406
2024-01-24,67950.0,68240.0,67900.0,68200.0,1254,12472,68070.0,CU2406,copper,CU2406
2024-01-25,68710.0,68830.0,68600.0,68680.0,2930,13257,68690.0,CU2406,copper,CU2406
2024-01-26,68870.0,68960.0,68660.0,68680.0,1771,13542,68840.0,CU2406,copper,CU2406
2024-01-29,68820.0,69130.0,68600.0,68660.0,1939,14012,68860.0,CU2406,copper,CU2406
2024-01-30,68770.0,69070.0,68710.0,68840.0,1490,14356,68870.0,CU2406,copper,CU2406
2024-01-31,69000.0,69380.0,68860.0,69230.0,4730,16537,69170.0,CU2406,copper,CU2406
2024-02-01,69360.0,69820.0,68840.0,68890.0,6555,18195,69380.0,CU2406,copper,CU2406
2024-02-02,68860.0,69070.0,68440.0,68570.0,3840,18499,68720.0,CU2406,copper,CU2406
2024-02-05,68730.0,68770.0,68420.0,68520.0,3433,19022,68540.0,CU2406,copper,CU2406
2024-02-06,68320.0,68330.0,67970.0,68010.0,4164,20199,68090.0,CU2406,copper,CU2406
2024-02-07,67930.0,68190.0,67840.0,68080.0,3676,21108,68020.0,CU2406,copper,CU2406
2024-02-08,68050.0,68070.0,67660.0,68000.0,9354,25805,67860.0,CU2406,copper,CU2406
2024-02-19,68620.0,68680.0,68270.0,68360.0,2936,26212,68440.0,CU2406,copper,CU2406
2024-02-20,68440.0,68580.0,68140.0,68260.0,4549,27964,68310.0,CU2406,copper,CU2406
2024-02-21,68370.0,68930.0,68330.0,68860.0,5951,28637,68730.0,CU2406,copper,CU2406
2024-02-22,69040.0,69340.0,68900.0,69080.0,6137,29223,69070.0,CU2406,copper,CU2406
2024-02-23,69200.0,69410.0,68960.0,69260.0,8452,32393,69240.0,CU2406,copper,CU2406
2024-02-26,69060.0,69220.0,68910.0,68950.0,3680,32880,69030.0,CU2406,copper,CU2406
2024-02-27,68600.0,68890.0,68600.0,68860.0,6112,34158,68720.0,CU2406,copper,CU2406
2024-02-28,68900.0,68910.0,68610.0,68630.0,5640,36440,68730.0,CU2406,copper,CU2406
2024-02-29,68540.0,68890.0,68450.0,68860.0,6969,38657,68680.0,CU2406,copper,CU2406
2024-03-01,68780.0,69000.0,68740.0,68790.0,5665,40031,68840.0,CU2406,copper,CU2406
2024-03-04,68760.0,69070.0,68610.0,69020.0,6306,41592,68850.0,CU2406,copper,CU2406
2024-03-05,69190.0,69210.0,68920.0,68950.0,7791,43885,69040.0,CU2406,copper,CU2406
2024-03-06,69010.0,69100.0,68840.0,68970.0,9517,46500,68960.0,CU2406,copper,CU2406
2024-03-07,69100.0,69480.0,69030.0,69440.0,14999,51523,69340.0,CU2406,copper,CU2406
2024-03-08,69890.0,70150.0,69650.0,69930.0,26279,61806,69870.0,CU2406,copper,CU2406
2024-03-11,69860.0,69910.0,69280.0,69440.0,14595,63951,69510.0,CU2406,copper,CU2406
2024-03-12,69580.0,69850.0,69550.0,69820.0,12275,66536,69670.0,CU2406,copper,CU2406
2024-03-13,69910.0,70370.0,69550.0,70330.0,25748,73696,69960.0,CU2406,copper,CU2406
2024-03-14,71090.0,72420.0,71050.0,71510.0,52959,87675,71630.0,CU2406,copper,CU2406
2024-03-15,71570.0,73230.0,71520.0,73070.0,44950,95242,72430.0,CU2406,copper,CU2406
2024-03-18,73040.0,73450.0,72740.0,72850.0,50019,103226,73070.0,CU2406,copper,CU2406
2024-03-19,73200.0,73970.0,72610.0,73000.0,77082,112380,73310.0,CU2406,copper,CU2406
2024-03-20,72540.0,72960.0,72470.0,72700.0,37867,114274,72710.0,CU2406,copper,CU2406
2024-03-21,72340.0,73590.0,72290.0,73290.0,55047,116697,72920.0,CU2406,copper,CU2406
2024-03-22,73000.0,73130.0,72230.0,72400.0,51261,117649,72570.0,CU2406,copper,CU2406
2024-03-25,72260.0,72740.0,72250.0,72380.0,39202,120042,72500.0,CU2406,copper,CU2406
2024-03-26,72300.0,72630.0,71810.0,72090.0,45931,125736,72200.0,CU2406,copper,CU2406
2024-03-27,72240.0,72350.0,71970.0,72190.0,36551,130361,72160.0,CU2406,copper,CU2406
2024-03-28,71950.0,72760.0,71760.0,72570.0,60197,134996,72320.0,CU2406,copper,CU2406
2024-03-29,72350.0,72700.0,72180.0,72610.0,50942,141344,72440.0,CU2406,copper,CU2406
2024-04-01,72620.0,73280.0,72580.0,73200.0,52439,150539,72920.0,CU2406,copper,CU2406
2024-04-02,73000.0,73490.0,72940.0,73370.0,53837,158328,73210.0,CU2406,copper,CU2406
2024-04-03,73610.0,74190.0,73350.0,74140.0,74825,166205,73760.0,CU2406,copper,CU2406
2024-04-08,75040.0,76310.0,74520.0,75630.0,104222,180147,75410.0,CU2406,copper,CU2406
2024-04-09,76100.0,76850.0,75850.0,76130.0,139653,195142,76300.0,CU2406,copper,CU2406
2024-04-10,76720.0,77040.0,76060.0,76800.0,142517,204867,76540.0,CU2406,copper,CU2406
2024-04-11,76500.0,76650.0,75700.0,76270.0,164346,201063,76230.0,CU2406,copper,CU2406
2024-04-12,76280.0,76920.0,75830.0,76910.0,130576,202356,76340.0,CU2406,copper,CU2406
2024-04-15,77410.0,77940.0,76220.0,76970.0,209089,202182,77080.0,CU2406,copper,CU2406
2024-04-16,77290.0,77570.0,76520.0,76730.0,164855,201471,77100.0,CU2406,copper,CU2406
2024-04-17,76460.0,77010.0,76300.0,76920.0,103594,197905,76640.0,CU2406,copper,CU2406
2024-04-18,77290.0,78920.0,76840.0,78780.0,180560,211713,77670.0,CU2406,copper,CU2406
2024-04-19,78900.0,79840.0,78200.0,79370.0,219644,212612,78980.0,CU2406,copper,CU2406
2024-04-22,79700.0,81050.0,79430.0,79550.0,237282,209179,80080.0,CU2406,copper,CU2406
2024-04-23,79710.0,79730.0,77830.0,78020.0,213088,198082,78860.0,CU2406,copper,CU2406
2024-04-24,77930.0,79500.0,77650.0,79380.0,170770,200132,78650.0,CU2406,copper,CU2406
2024-04-25,79250.0,80200.0,78830.0,80160.0,163701,200833,79320.0,CU2406,copper,CU2406
2024-04-26,80660.0,81180.0,79810.0,81100.0,189872,199924,80400.0,CU2406,copper,CU2406
2024-04-29,80810.0,81110.0,80080.0,80940.0,165940,198020,80730.0,CU2406,copper,CU2406
2024-04-30,81130.0,82460.0,81100.0,82180.0,169346,198340,81770.0,CU2406,copper,CU2406
2024-05-06,80220.0,81340.0,80140.0,81300.0,72291,189547,80900.0,CU2406,copper,CU2406
2024-05-07,81300.0,81680.0,80490.0,80500.0,110143,187279,81070.0,CU2406,copper,CU2406
2024-05-08,80520.0,80890.0,79410.0,79540.0,116488,181336,80170.0,CU2406,copper,CU2406
2024-05-09,79470.0,80040.0,79420.0,79630.0,84973,179763,79760.0,CU2406,copper,CU2406
2024-05-10,79760.0,81040.0,79600.0,80970.0,105672,181386,80250.0,CU2406,copper,CU2406
2024-05-13,80640.0,81310.0,80210.0,81150.0,115798,180741,80690.0,CU2406,copper,CU2406
2024-05-14,81540.0,82440.0,81350.0,82280.0,105531,176263,81860.0,CU2406,copper,CU2406
2024-05-15,82090.0,82290.0,80950.0,81780.0,116250,171021,81640.0,CU2406,copper,CU2406
2024-05-16,82240.0,82690.0,81000.0,82310.0,107358,155544,82060.0,CU2406,copper,CU2406
2024-05-17,82470.0,84190.0,82120.0,83920.0,69378,146003,82970.0,CU2406,copper,CU2406
2024-05-20,84300.0,88600.0,84080.0,87360.0,100122,132036,86450.0,CU2406,copper,CU2406
2024-05-21,86930.0,88230.0,85640.0,86770.0,67981,121987,86790.0,CU2406,copper,CU2406
2024-05-22,87300.0,87640.0,85330.0,85900.0,48816,114799,86170.0,CU2406,copper,CU2406
2024-05-23,84790.0,84860.0,82510.0,82820.0,68967,101520,83500.0,CU2406,copper,CU2406
2024-05-24,83340.0,84090.0,82920.0,83760.0,38284,95128,83580.0,CU2406,copper,CU2406
2024-05-27,83430.0,83890.0,83160.0,83280.0,26851,90209,83520.0,CU2406,copper,CU2406
2024-05-28,83660.0,85060.0,83530.0,84280.0,29437,81698,84520.0,CU2406,copper,CU2406
2024-05-29,84510.0,85340.0,83830.0,85180.0,24729,76146,84590.0,CU2406,copper,CU2406
2024-05-30,84300.0,84540.0,82210.0,82630.0,43847,69119,83350.0,CU2406,copper,CU2406
2024-05-31,81800.0,82330.0,81420.0,82280.0,31495,59760,81950.0,CU2406,copper,CU2406
2024-06-03,81990.0,82410.0,80910.0,81280.0,22875,54885,81470.0,CU2406,copper,CU2406
2024-06-04,81470.0,82130.0,81380.0,81720.0,19140,49480,81830.0,CU2406,copper,CU2406
2024-06-05,80870.0,80870.0,79810.0,79810.0,25775,45480,80290.0,CU2406,copper,CU2406
2024-06-06,79880.0,81440.0,79880.0,80970.0,17845,40160,81010.0,CU2406,copper,CU2406
2024-06-07,81060.0,82090.0,81010.0,81200.0,17920,35250,81390.0,CU2406,copper,CU2406
2024-06-11,80020.0,80380.0,79410.0,79580.0,16930,30940,79750.0,CU2406,copper,CU2406
2024-06-12,79290.0,79920.0,78890.0,79550.0,15990,27010,79540.0,CU2406,copper,CU2406
2024-06-13,80020.0,80680.0,78910.0,79610.0,13765,23110,79400.0,CU2406,copper,CU2406
2024-06-14,79720.0,79820.0,78800.0,79280.0,10375,19070,79330.0,CU2406,copper,CU2406
2024-06-17,79160.0,79230.0,77900.0,78080.0,4710,17420,78610.0,CU2406,copper,CU2406
2023-07-18,67510.0,67750.0,67340.0,67670.0,12,10,67490.0,CU2407,copper,CU2407
2023-07-19,67640.0,67800.0,67640.0,67800.0,7,14,67730.0,CU2407,copper,CU2407
2023-07-20,67670.0,67890.0,67650.0,67670.0,9,18,67730.0,CU2407,copper,CU2407
2023-07-21,68130.0,68130.0,67890.0,68000.0,10,24,67960.0,CU2407,copper,CU2407
2023-07-24,67610.0,67770.0,67490.0,67640.0,55,61,67700.0,CU2407,copper,CU2407
2023-07-25,67610.0,68290.0,67560.0,68290.0,20,59,67870.0,CU2407,copper,CU2407
2023-07-26,68540.0,68690.0,68340.0,68370.0,38,65,68520.0,CU2407,copper,CU2407
2023-07-27,68140.0,68680.0,68130.0,68200.0,71,117,68430.0,CU2407,copper,CU2407
2023-07-28,68070.0,68100.0,67720.0,68090.0,108,163,67930.0,CU2407,copper,CU2407
2023-07-31,68310.0,68770.0,68220.0,68540.0,35,164,68500.0,CU2407,copper,CU2407
2023-08-01,69000.0,69890.0,68600.0,69650.0,94,197,69440.0,CU2407,copper,CU2407
2023-08-02,69160.0,69160.0,68400.0,68430.0,107,241,68740.0,CU2407,copper,CU2407
2023-08-03,68230.0,68230.0,67760.0,67920.0,88,289,68010.0,CU2407,copper,CU2407
2023-08-04,68010.0,68770.0,68010.0,68500.0,32,288,68550.0,CU2407,copper,CU2407
2023-08-07,68150.0,68160.0,67910.0,68080.0,31,295,68040.0,CU2407,copper,CU2407
2023-08-08,68200.0,68200.0,67750.0,67880.0,137,396,67970.0,CU2407,copper,CU2407
2023-08-09,66780.0,67500.0,66780.0,67460.0,199,521,67130.0,CU2407,copper,CU2407
2023-08-10,67420.0,68000.0,67170.0,67410.0,253,677,67350.0,CU2407,copper,CU2407
2023-08-11,67740.0,67740.0,67100.0,67200.0,143,746,67320.0,CU2407,copper,CU2407
2023-08-14,67010.0,67100.0,66760.0,66860.0,205,887,66890.0,CU2407,copper,CU2407
2023-08-15,66990.0,67600.0,66960.0,67470.0,73,895,67270.0,CU2407,copper,CU2407
2023-08-16,67020.0,67040.0,66500.0,66500.0,186,958,66760.0,CU2407,copper,CU2407
2023-08-17,66630.0,66920.0,66460.0,66770.0,98,970,66710.0,CU2407,copper,CU2407
2023-08-18,67250.0,67320.0,66900.0,66900.0,140,1039,67140.0,CU2407,copper,CU2407
2023-08-21,67020.0,67440.0,66850.0,67380.0,42,1050,67240.0,CU2407,copper,CU2407
2023-08-22,67280.0,67590.0,67230.0,67540.0,25,1049,67450.0,CU2407,copper,CU2407
2023-08-23,67850.0,68130.0,67770.0,68110.0,50,1063,67970.0,CU2407,copper,CU2407
2023-08-24,67980.0,68360.0,67980.0,68080.0,19,1061,68230.0,CU2407,copper,CU2407
2023-08-25,67920.0,68000.0,67780.0,67990.0,25,1069,67900.0,CU2407,copper,CU2407
2023-08-28,67900.0,68310.0,67690.0,68310.0,10,1068,67950.0,CU2407,copper,CU2407
2023-08-29,68050.0,68300.0,68040.0,68240.0,30,1090,68180.0,CU2407,copper,CU2407
2023-08-30,68080.0,68420.0,68040.0,68400.0,62,1097,68370.0,CU2407,copper,CU2407
2023-08-31,68610.0,68710.0,68440.0,68440.0,139,1140,68600.0,CU2407,copper,CU2407
2023-09-01,68330.0,68700.0,68330.0,68700.0,66,1139,68570.0,CU2407,copper,CU2407
2023-09-04,69180.0,69240.0,68420.0,68420.0,72,1150,68870.0,CU2407,copper,CU2407
2023-09-05,68250.0,68440.0,68180.0,68180.0,32,1170,68250.0,CU2407,copper,CU2407
