datetime,open,high,low,close,volume,open_interest,settle_price,symbol,variety,instrument
2023-08-16,67000.0,67000.0,66420.0,66420.0,146,79,66630.0,CU2408,copper,CU2408
2023-08-17,66600.0,66910.0,66410.0,66730.0,44,105,66580.0,CU2408,copper,CU2408
2023-08-18,67190.0,67290.0,66770.0,66770.0,61,154,67170.0,CU2408,copper,CU2408
2023-08-21,66990.0,67400.0,66900.0,67240.0,26,163,67260.0,CU2408,copper,CU2408
2023-08-22,67260.0,67610.0,67210.0,67460.0,21,163,67310.0,CU2408,copper,CU2408
2023-08-23,67700.0,68120.0,67700.0,68010.0,53,188,67900.0,CU2408,copper,CU2408
2023-08-24,67980.0,68290.0,67930.0,67930.0,67,224,68070.0,CU2408,copper,CU2408
2023-08-25,67940.0,67940.0,67700.0,67920.0,42,239,67750.0,CU2408,copper,CU2408
2023-08-28,67900.0,68040.0,67700.0,67850.0,49,277,0.0,CU2408,copper,CU2408
2023-08-29,68050.0,68260.0,67990.0,68260.0,16,283,68080.0,CU2408,copper,CU2408
2023-08-30,68050.0,68400.0,68040.0,68290.0,34,282,68310.0,CU2408,copper,CU2408
2023-08-31,68580.0,68640.0,68390.0,68390.0,23,291,68530.0,CU2408,copper,CU2408
2023-09-01,68260.0,68680.0,68200.0,68660.0,50,305,68520.0,CU2408,copper,CU2408
2023-09-04,69080.0,69080.0,68520.0,68620.0,47,327,68810.0,CU2408,copper,CU2408
2023-09-05,68210.0,68420.0,68110.0,68110.0,22,336,68320.0,CU2408,copper,CU2408
2023-09-06,68500.0,68730.0,68500.0,68530.0,28,343,68590.0,CU2408,copper,CU2408
2023-09-07,68370.0,68390.0,68070.0,68240.0,529,857,68190.0,CU2408,copper,CU2408
2023-09-08,67920.0,67990.0,67800.0,67890.0,166,803,67910.0,CU2408,copper,CU2408
2023-09-11,67670.0,68020.0,67590.0,68020.0,471,993,67690.0,CU2408,copper,CU2408
2023-09-12,68330.0,68520.0,68330.0,68470.0,85,992,68380.0,CU2408,copper,CU2408
2023-09-13,68260.0,68350.0,68160.0,68200.0,20,993,68240.0,CU2408,copper,CU2408
2023-09-14,68220.0,68670.0,68190.0,68620.0,129,1036,68410.0,CU2408,copper,CU2408
2023-09-15,68770.0,69010.0,68710.0,69000.0,82,1076,68900.0,CU2408,copper,CU2408
2023-09-18,68700.0,68700.0,68500.0,68660.0,61,1083,68610.0,CU2408,copper,CU2408
2023-09-19,68380.0,68380.0,68070.0,68170.0,31,1098,68290.0,CU2408,copper,CU2408
2023-09-20,68050.0,68240.0,67980.0,68180.0,81,1144,68110.0,CU2408,copper,CU2408
2023-09-21,68250.0,68350.0,68000.0,68000.0,150,1167,68080.0,CU2408,copper,CU2408
2023-09-22,67360.0,67750.0,67220.0,67730.0,233,1319,67490.0,CU2408,copper,CU2408
2023-09-25,67700.0,67890.0,67490.0,67490.0,25,1315,67650.0,CU2408,copper,CU2408
2023-09-26,67680.0,67680.0,67000.0,67090.0,138,1347,67330.0,CU2408,copper,CU2408
2023-09-27,67100.0,67150.0,66800.0,66800.0,84,1384,66990.0,CU2408,copper,CU2408
2023-09-28,66970.0,67130.0,66850.0,67060.0,125,1429,66970.0,CU2408,copper,CU2408
2023-10-09,67140.0,67150.0,66900.0,67100.0,156,1524,67060.0,CU2408,copper,CU2408
2023-10-10,66950.0,66970.0,66200.0,66200.0,250,1680,66710.0,CU2408,copper,CU2408
2023-10-11,66050.0,66600.0,65930.0,66570.0,168,1665,66310.0,CU2408,copper,CU2408
2023-10-12,66440.0,66730.0,66220.0,66730.0,105,1700,66460.0,CU2408,copper,CU2408
2023-10-13,66420.0,66420.0,65900.0,66330.0,159,1755,66190.0,CU2408,copper,CU2408
2023-10-16,66180.0,66430.0,65830.0,66400.0,328,1796,66110.0,CU2408,copper,CU2408
2023-10-17,66340.0,66340.0,65780.0,65780.0,154,1856,66010.0,CU2408,copper,CU2408
2023-10-18,65860.0,66700.0,65860.0,66680.0,152,1780,66380.0,CU2408,copper,CU2408
2023-10-19,66470.0,66530.0,66200.0,66310.0,47,1780,66330.0,CU2408,copper,CU2408
2023-10-20,66450.0,66480.0,65960.0,65990.0,118,1842,66070.0,CU2408,copper,CU2408
2023-10-23,66000.0,66120.0,65540.0,65590.0,220,1787,65770.0,CU2408,copper,CU2408
2023-10-24,65820.0,66250.0,65700.0,66250.0,144,1780,65940.0,CU2408,copper,CU2408
2023-10-25,66340.0,66790.0,66200.0,66750.0,76,1778,66630.0,CU2408,copper,CU2408
2023-10-26,66640.0,66640.0,66220.0,66220.0,33,1780,66400.0,CU2408,copper,CU2408
2023-10-27,66400.0,66620.0,66200.0,66620.0,18,1783,66380.0,CU2408,copper,CU2408
2023-10-30,67010.0,67180.0,66940.0,67120.0,74,1807,67070.0,CU2408,copper,CU2408
