datetime,open,high,low,close,volume,hold,symbol,period
2025-09-11 22:52:00,80380.0,80380.0,80380.0,80380.0,0,13750,CU2509,1
2025-09-11 22:53:00,80400.0,80410.0,80400.0,80410.0,5,13745,CU2509,1
2025-09-11 22:54:00,80410.0,80410.0,80390.0,80390.0,5,13740,CU2509,1
2025-09-11 22:55:00,80390.0,80390.0,80390.0,80390.0,0,13740,CU2509,1
2025-09-11 22:56:00,80390.0,80390.0,80390.0,80390.0,0,13740,CU2509,1
2025-09-11 22:57:00,80390.0,80390.0,80390.0,80390.0,0,13740,CU2509,1
2025-09-11 22:58:00,80390.0,80390.0,80390.0,80390.0,0,13740,CU2509,1
2025-09-11 22:59:00,80390.0,80400.0,80390.0,80400.0,10,13740,CU2509,1
2025-09-11 23:00:00,80400.0,80410.0,80400.0,80410.0,5,13740,CU2509,1
2025-09-11 23:01:00,80390.0,80410.0,80390.0,80390.0,5,13740,CU2509,1
2025-09-11 23:02:00,80390.0,80390.0,80390.0,80390.0,5,13740,CU2509,1
2025-09-11 23:03:00,80390.0,80390.0,80390.0,80390.0,0,13740,CU2509,1
2025-09-11 23:04:00,80390.0,80390.0,80390.0,80390.0,0,13740,CU2509,1
2025-09-11 23:05:00,80390.0,80390.0,80390.0,80390.0,0,13740,CU2509,1
2025-09-11 23:06:00,80390.0,80390.0,80390.0,80390.0,0,13740,CU2509,1
2025-09-11 23:07:00,80390.0,80410.0,80390.0,80410.0,20,13730,CU2509,1
2025-09-11 23:08:00,80410.0,80410.0,80410.0,80410.0,0,13730,CU2509,1
2025-09-11 23:09:00,80410.0,80460.0,80410.0,80460.0,15,13715,CU2509,1
2025-09-11 23:10:00,80460.0,80460.0,80460.0,80460.0,0,13715,CU2509,1
2025-09-11 23:11:00,80460.0,80460.0,80460.0,80460.0,0,13715,CU2509,1
2025-09-11 23:12:00,80460.0,80460.0,80460.0,80460.0,0,13715,CU2509,1
2025-09-11 23:13:00,80460.0,80460.0,80460.0,80460.0,0,13715,CU2509,1
2025-09-11 23:14:00,80460.0,80460.0,80460.0,80460.0,0,13715,CU2509,1
2025-09-11 23:18:00,80460.0,80460.0,80450.0,80450.0,5,13710,CU2509,1
2025-09-11 23:19:00,80450.0,80450.0,80450.0,80450.0,0,13710,CU2509,1
2025-09-11 23:20:00,80450.0,80450.0,80450.0,80450.0,0,13710,CU2509,1
2025-09-11 23:21:00,80450.0,80450.0,80450.0,80450.0,0,13710,CU2509,1
2025-09-11 23:22:00,80450.0,80450.0,80450.0,80450.0,0,13710,CU2509,1
2025-09-11 23:23:00,80450.0,80450.0,80450.0,80450.0,0,13710,CU2509,1
2025-09-11 23:24:00,80450.0,80450.0,80450.0,80450.0,0,13710,CU2509,1
2025-09-11 23:25:00,80450.0,80450.0,80450.0,80450.0,0,13710,CU2509,1
2025-09-11 23:26:00,80450.0,80450.0,80450.0,80450.0,0,13710,CU2509,1
2025-09-11 23:27:00,80450.0,80450.0,80450.0,80450.0,0,13710,CU2509,1
2025-09-11 23:28:00,80450.0,80450.0,80450.0,80450.0,0,13710,CU2509,1
2025-09-11 23:29:00,80450.0,80450.0,80450.0,80450.0,0,13710,CU2509,1
2025-09-11 23:30:00,80450.0,80450.0,80450.0,80450.0,0,13710,CU2509,1
2025-09-11 23:31:00,80450.0,80450.0,80450.0,80450.0,0,13710,CU2509,1
2025-09-11 23:32:00,80450.0,80450.0,80450.0,80450.0,0,13710,CU2509,1
2025-09-11 23:33:00,80450.0,80450.0,80450.0,80450.0,0,13710,CU2509,1
2025-09-11 23:34:00,80450.0,80450.0,80450.0,80450.0,0,13710,CU2509,1
2025-09-11 23:35:00,80450.0,80450.0,80450.0,80450.0,0,13710,CU2509,1
2025-09-11 23:36:00,80450.0,80450.0,80450.0,80450.0,0,13710,CU2509,1
2025-09-11 23:37:00,80450.0,80450.0,80450.0,80450.0,0,13710,CU2509,1
2025-09-11 23:38:00,80450.0,80450.0,80450.0,80450.0,0,13710,CU2509,1
2025-09-11 23:39:00,80450.0,80450.0,80450.0,80450.0,0,13710,CU2509,1
2025-09-11 23:40:00,80450.0,80500.0,80450.0,80500.0,20,13695,CU2509,1
2025-09-11 23:41:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-11 23:42:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-11 23:43:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-11 23:44:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-11 23:45:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-11 23:46:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-11 23:47:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-11 23:48:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-11 23:49:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-11 23:50:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-11 23:51:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-11 23:52:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-11 23:53:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-11 23:54:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-11 23:55:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-11 23:56:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-11 23:57:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-11 23:58:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-11 23:59:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:00:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:01:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:02:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:03:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:07:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:08:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:09:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:10:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:11:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:12:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:13:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:14:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:15:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:16:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:18:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:19:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:20:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:21:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:22:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:23:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:32:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:33:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:34:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:35:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:36:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:37:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:38:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:39:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:40:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:41:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:42:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:43:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:44:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:45:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:46:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:48:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:49:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:50:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:51:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:52:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:53:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:54:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:56:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:57:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:58:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 00:59:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 01:00:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 09:01:00,80500.0,80500.0,80500.0,80500.0,0,13695,CU2509,1
2025-09-12 09:02:00,80500.0,80500.0,80500.0,80500.0,105,13730,CU2509,1
2025-09-12 09:03:00,80500.0,80550.0,80500.0,80550.0,20,13715,CU2509,1
2025-09-12 09:04:00,80550.0,80550.0,80550.0,80550.0,40,13675,CU2509,1
2025-09-12 09:05:00,80550.0,80550.0,80530.0,80530.0,55,13620,CU2509,1
2025-09-12 09:06:00,80540.0,80550.0,80530.0,80550.0,20,13600,CU2509,1
2025-09-12 09:07:00,80550.0,80550.0,80520.0,80550.0,90,13550,CU2509,1
2025-09-12 09:08:00,80550.0,80630.0,80550.0,80630.0,40,13530,CU2509,1
2025-09-12 09:09:00,80630.0,80700.0,80630.0,80670.0,60,13470,CU2509,1
2025-09-12 09:10:00,80670.0,80760.0,80670.0,80750.0,150,13320,CU2509,1
2025-09-12 09:11:00,80750.0,80770.0,80710.0,80720.0,45,13275,CU2509,1
2025-09-12 09:12:00,80700.0,80700.0,80700.0,80700.0,30,13245,CU2509,1
2025-09-12 09:13:00,80720.0,80720.0,80700.0,80720.0,25,13220,CU2509,1
2025-09-12 09:14:00,80720.0,80770.0,80710.0,80770.0,50,13235,CU2509,1
2025-09-12 09:15:00,80770.0,80770.0,80750.0,80750.0,20,13215,CU2509,1
2025-09-12 09:16:00,80750.0,80750.0,80750.0,80750.0,40,13195,CU2509,1
2025-09-12 09:17:00,80750.0,80750.0,80750.0,80750.0,10,13190,CU2509,1
2025-09-12 09:18:00,80750.0,80750.0,80710.0,80720.0,55,13135,CU2509,1
2025-09-12 09:19:00,80770.0,80770.0,80720.0,80770.0,30,13105,CU2509,1
2025-09-12 09:20:00,80770.0,80770.0,80750.0,80750.0,5,13105,CU2509,1
2025-09-12 09:21:00,80750.0,80770.0,80750.0,80760.0,50,13090,CU2509,1
2025-09-12 09:22:00,80760.0,80770.0,80750.0,80750.0,40,13050,CU2509,1
2025-09-12 09:23:00,80750.0,80750.0,80710.0,80710.0,100,12950,CU2509,1
2025-09-12 09:24:00,80710.0,80710.0,80700.0,80700.0,95,12855,CU2509,1
2025-09-12 09:25:00,80700.0,80700.0,80680.0,80680.0,120,12735,CU2509,1
2025-09-12 09:26:00,80680.0,80680.0,80630.0,80630.0,225,12540,CU2509,1
2025-09-12 09:27:00,80630.0,80650.0,80620.0,80640.0,75,12460,CU2509,1
2025-09-12 09:28:00,80640.0,80650.0,80630.0,80630.0,115,12350,CU2509,1
2025-09-12 09:29:00,80630.0,80640.0,80630.0,80640.0,10,12340,CU2509,1
2025-09-12 09:30:00,80640.0,80640.0,80620.0,80620.0,30,12310,CU2509,1
2025-09-12 09:31:00,80620.0,80660.0,80620.0,80660.0,100,12235,CU2509,1
2025-09-12 09:32:00,80660.0,80670.0,80660.0,80660.0,40,12210,CU2509,1
2025-09-12 09:33:00,80660.0,80660.0,80650.0,80660.0,75,12155,CU2509,1
2025-09-12 09:34:00,80660.0,80660.0,80650.0,80650.0,75,12080,CU2509,1
2025-09-12 09:35:00,80650.0,80660.0,80620.0,80620.0,35,12045,CU2509,1
2025-09-12 09:36:00,80620.0,80620.0,80600.0,80600.0,120,11925,CU2509,1
2025-09-12 09:37:00,80600.0,80600.0,80600.0,80600.0,0,11925,CU2509,1
2025-09-12 09:38:00,80600.0,80600.0,80560.0,80560.0,60,11865,CU2509,1
2025-09-12 09:39:00,80590.0,80590.0,80560.0,80590.0,15,11850,CU2509,1
2025-09-12 09:40:00,80590.0,80590.0,80590.0,80590.0,55,11850,CU2509,1
2025-09-12 09:41:00,80590.0,80620.0,80590.0,80600.0,30,11825,CU2509,1
2025-09-12 09:42:00,80600.0,80600.0,80590.0,80600.0,15,11810,CU2509,1
2025-09-12 09:43:00,80600.0,80610.0,80600.0,80610.0,20,11820,CU2509,1
2025-09-12 09:44:00,80610.0,80610.0,80600.0,80600.0,55,11770,CU2509,1
2025-09-12 09:45:00,80600.0,80600.0,80580.0,80580.0,10,11760,CU2509,1
2025-09-12 09:46:00,80580.0,80580.0,80570.0,80570.0,10,11750,CU2509,1
2025-09-12 09:47:00,80570.0,80570.0,80560.0,80560.0,10,11735,CU2509,1
2025-09-12 09:48:00,80560.0,80590.0,80550.0,80570.0,55,11685,CU2509,1
2025-09-12 09:49:00,80570.0,80570.0,80560.0,80560.0,30,11655,CU2509,1
2025-09-12 09:50:00,80560.0,80560.0,80560.0,80560.0,10,11645,CU2509,1
2025-09-12 09:51:00,80560.0,80560.0,80560.0,80560.0,5,11640,CU2509,1
2025-09-12 09:52:00,80560.0,80570.0,80560.0,80570.0,5,11635,CU2509,1
2025-09-12 09:53:00,80560.0,80560.0,80560.0,80560.0,0,11620,CU2509,1
2025-09-12 09:54:00,80560.0,80570.0,80560.0,80560.0,40,11595,CU2509,1
2025-09-12 09:55:00,80560.0,80570.0,80560.0,80570.0,10,11585,CU2509,1
2025-09-12 09:56:00,80570.0,80580.0,80560.0,80580.0,50,11595,CU2509,1
2025-09-12 09:57:00,80580.0,80640.0,80580.0,80640.0,5,11590,CU2509,1
2025-09-12 09:58:00,80640.0,80640.0,80630.0,80630.0,10,11585,CU2509,1
2025-09-12 09:59:00,80630.0,80640.0,80630.0,80630.0,60,11590,CU2509,1
2025-09-12 10:00:00,80630.0,80630.0,80620.0,80620.0,100,11490,CU2509,1
2025-09-12 10:01:00,80620.0,80630.0,80620.0,80630.0,40,11450,CU2509,1
2025-09-12 10:02:00,80630.0,80630.0,80620.0,80620.0,80,11370,CU2509,1
2025-09-12 10:03:00,80630.0,80640.0,80630.0,80640.0,20,11340,CU2509,1
2025-09-12 10:04:00,80640.0,80650.0,80630.0,80640.0,95,11325,CU2509,1
2025-09-12 10:05:00,80640.0,80660.0,80640.0,80650.0,40,11290,CU2509,1
2025-09-12 10:06:00,80660.0,80660.0,80650.0,80650.0,120,11170,CU2509,1
2025-09-12 10:07:00,80650.0,80670.0,80650.0,80670.0,15,11160,CU2509,1
2025-09-12 10:08:00,80670.0,80670.0,80670.0,80670.0,10,11145,CU2509,1
2025-09-12 10:09:00,80670.0,80680.0,80670.0,80680.0,25,11140,CU2509,1
2025-09-12 10:10:00,80680.0,80680.0,80680.0,80680.0,0,11140,CU2509,1
2025-09-12 10:11:00,80680.0,80700.0,80680.0,80700.0,40,11110,CU2509,1
2025-09-12 10:12:00,80700.0,80700.0,80660.0,80660.0,80,11030,CU2509,1
2025-09-12 10:13:00,80660.0,80660.0,80630.0,80640.0,65,11000,CU2509,1
2025-09-12 10:14:00,80650.0,80650.0,80640.0,80650.0,70,10930,CU2509,1
2025-09-12 10:15:00,80650.0,80900.0,80650.0,80900.0,90,10845,CU2509,1
2025-09-12 10:31:00,80680.0,80900.0,80680.0,80700.0,20,10835,CU2509,1
2025-09-12 10:32:00,80700.0,80700.0,80700.0,80700.0,0,10835,CU2509,1
2025-09-12 10:33:00,80700.0,80700.0,80670.0,80670.0,5,10830,CU2509,1
2025-09-12 10:34:00,80660.0,80660.0,80660.0,80660.0,65,10790,CU2509,1
2025-09-12 10:35:00,80660.0,80690.0,80660.0,80690.0,20,10770,CU2509,1
2025-09-12 10:36:00,80700.0,80700.0,80690.0,80700.0,100,10770,CU2509,1
2025-09-12 10:37:00,80700.0,80700.0,80700.0,80700.0,0,10770,CU2509,1
2025-09-12 10:38:00,80700.0,80720.0,80700.0,80720.0,75,10700,CU2509,1
2025-09-12 10:39:00,80720.0,80720.0,80710.0,80720.0,45,10660,CU2509,1
2025-09-12 10:40:00,80730.0,80730.0,80720.0,80720.0,30,10625,CU2509,1
2025-09-12 10:41:00,80740.0,80740.0,80720.0,80740.0,25,10625,CU2509,1
2025-09-12 10:42:00,80730.0,80740.0,80730.0,80730.0,45,10580,CU2509,1
2025-09-12 10:43:00,80730.0,80740.0,80730.0,80740.0,35,10545,CU2509,1
2025-09-12 10:44:00,80740.0,80760.0,80740.0,80760.0,10,10535,CU2509,1
2025-09-12 10:45:00,80760.0,80780.0,80760.0,80780.0,20,10515,CU2509,1
2025-09-12 10:46:00,80790.0,80790.0,80780.0,80790.0,160,10360,CU2509,1
2025-09-12 10:47:00,80790.0,80790.0,80760.0,80760.0,60,10300,CU2509,1
2025-09-12 10:48:00,80760.0,80760.0,80740.0,80740.0,45,10275,CU2509,1
2025-09-12 10:49:00,80740.0,80740.0,80730.0,80740.0,55,10255,CU2509,1
2025-09-12 10:50:00,80740.0,80750.0,80740.0,80750.0,10,10245,CU2509,1
2025-09-12 10:51:00,80750.0,80780.0,80750.0,80780.0,35,10210,CU2509,1
2025-09-12 10:52:00,80780.0,80780.0,80760.0,80760.0,20,10195,CU2509,1
2025-09-12 10:53:00,80760.0,80770.0,80750.0,80770.0,110,10085,CU2509,1
2025-09-12 10:54:00,80770.0,80770.0,80750.0,80750.0,50,10070,CU2509,1
2025-09-12 10:55:00,80740.0,80740.0,80730.0,80730.0,20,10045,CU2509,1
2025-09-12 10:56:00,80730.0,80730.0,80730.0,80730.0,0,10045,CU2509,1
2025-09-12 10:57:00,80730.0,80730.0,80710.0,80720.0,85,10020,CU2509,1
2025-09-12 10:58:00,80720.0,80720.0,80680.0,80680.0,25,9995,CU2509,1
2025-09-12 10:59:00,80680.0,80680.0,80670.0,80670.0,10,9985,CU2509,1
2025-09-12 11:00:00,80680.0,80680.0,80680.0,80680.0,65,9910,CU2509,1
2025-09-12 11:01:00,80680.0,80680.0,80670.0,80670.0,25,9885,CU2509,1
2025-09-12 11:02:00,80670.0,80680.0,80670.0,80680.0,60,9835,CU2509,1
2025-09-12 11:03:00,80680.0,80680.0,80680.0,80680.0,10,9825,CU2509,1
2025-09-12 11:04:00,80680.0,80690.0,80680.0,80690.0,30,9785,CU2509,1
2025-09-12 11:05:00,80690.0,80690.0,80670.0,80670.0,165,9645,CU2509,1
2025-09-12 11:06:00,80660.0,80670.0,80660.0,80660.0,30,9615,CU2509,1
2025-09-12 11:07:00,80670.0,80670.0,80660.0,80670.0,55,9560,CU2509,1
2025-09-12 11:08:00,80670.0,80670.0,80670.0,80670.0,0,9560,CU2509,1
2025-09-12 11:09:00,80680.0,80700.0,80680.0,80700.0,85,9470,CU2509,1
2025-09-12 11:10:00,80700.0,80700.0,80700.0,80700.0,0,9470,CU2509,1
2025-09-12 11:11:00,80700.0,80700.0,80700.0,80700.0,0,9470,CU2509,1
2025-09-12 11:12:00,80700.0,80700.0,80700.0,80700.0,25,9445,CU2509,1
2025-09-12 11:13:00,80700.0,80710.0,80700.0,80710.0,10,9440,CU2509,1
2025-09-12 11:15:00,80710.0,80710.0,80710.0,80710.0,0,9440,CU2509,1
2025-09-12 11:16:00,80710.0,80710.0,80700.0,80700.0,10,9440,CU2509,1
2025-09-12 11:17:00,80700.0,80720.0,80700.0,80720.0,30,9410,CU2509,1
2025-09-12 11:18:00,80720.0,80720.0,80710.0,80720.0,45,9365,CU2509,1
2025-09-12 11:19:00,80720.0,80720.0,80710.0,80710.0,5,9365,CU2509,1
2025-09-12 11:20:00,80710.0,80710.0,80710.0,80710.0,0,9365,CU2509,1
2025-09-12 11:21:00,80710.0,80710.0,80700.0,80700.0,30,9335,CU2509,1
2025-09-12 11:22:00,80700.0,80720.0,80700.0,80720.0,45,9300,CU2509,1
2025-09-12 11:23:00,80720.0,80720.0,80720.0,80720.0,5,9295,CU2509,1
2025-09-12 11:24:00,80720.0,80720.0,80700.0,80700.0,5,9290,CU2509,1
2025-09-12 11:25:00,80700.0,80700.0,80700.0,80700.0,5,9280,CU2509,1
2025-09-12 11:26:00,80700.0,80700.0,80700.0,80700.0,10,9270,CU2509,1
2025-09-12 11:27:00,80700.0,80700.0,80680.0,80680.0,15,9255,CU2509,1
2025-09-12 11:28:00,80680.0,80680.0,80680.0,80680.0,0,9255,CU2509,1
2025-09-12 11:29:00,80680.0,80680.0,80680.0,80680.0,0,9255,CU2509,1
2025-09-12 11:30:00,80680.0,80710.0,80680.0,80710.0,10,9245,CU2509,1
2025-09-12 13:31:00,80710.0,80780.0,80710.0,80730.0,90,9180,CU2509,1
2025-09-12 13:32:00,80730.0,80760.0,80730.0,80760.0,20,9165,CU2509,1
2025-09-12 13:33:00,80760.0,80770.0,80750.0,80760.0,60,9105,CU2509,1
2025-09-12 13:34:00,80760.0,80760.0,80710.0,80710.0,15,9090,CU2509,1
2025-09-12 13:35:00,80710.0,80720.0,80710.0,80720.0,110,8990,CU2509,1
2025-09-12 13:36:00,80720.0,80740.0,80720.0,80730.0,10,8985,CU2509,1
2025-09-12 13:37:00,80730.0,80750.0,80730.0,80750.0,65,8935,CU2509,1
2025-09-12 13:38:00,80750.0,80770.0,80750.0,80770.0,20,8915,CU2509,1
2025-09-12 13:39:00,80770.0,80770.0,80760.0,80760.0,60,8865,CU2509,1
2025-09-12 13:40:00,80760.0,80780.0,80760.0,80780.0,5,8865,CU2509,1
2025-09-12 13:41:00,80780.0,80800.0,80780.0,80800.0,145,8850,CU2509,1
2025-09-12 13:42:00,80800.0,80810.0,80800.0,80800.0,45,8805,CU2509,1
2025-09-12 13:43:00,80800.0,80820.0,80800.0,80820.0,5,8800,CU2509,1
2025-09-12 13:44:00,80820.0,80820.0,80820.0,80820.0,0,8800,CU2509,1
2025-09-12 13:45:00,80820.0,80820.0,80800.0,80800.0,20,8780,CU2509,1
2025-09-12 13:46:00,80800.0,80800.0,80800.0,80800.0,5,8775,CU2509,1
2025-09-12 13:47:00,80800.0,80820.0,80800.0,80820.0,325,9070,CU2509,1
2025-09-12 13:48:00,80820.0,80860.0,80820.0,80860.0,40,9030,CU2509,1
2025-09-12 13:49:00,80860.0,80860.0,80840.0,80840.0,25,9015,CU2509,1
2025-09-12 13:50:00,80840.0,80840.0,80840.0,80840.0,5,9010,CU2509,1
2025-09-12 13:51:00,80840.0,80840.0,80840.0,80840.0,0,9010,CU2509,1
2025-09-12 13:52:00,80840.0,80890.0,80840.0,80890.0,80,8930,CU2509,1
2025-09-12 13:53:00,80890.0,80930.0,80890.0,80930.0,40,8890,CU2509,1
2025-09-12 13:54:00,80930.0,80930.0,80920.0,80920.0,5,8885,CU2509,1
2025-09-12 13:55:00,80920.0,80920.0,80870.0,80870.0,10,8875,CU2509,1
2025-09-12 13:56:00,80870.0,80870.0,80840.0,80840.0,35,8840,CU2509,1
2025-09-12 13:57:00,80840.0,80840.0,80840.0,80840.0,0,8840,CU2509,1
2025-09-12 13:58:00,80840.0,80860.0,80840.0,80850.0,10,8835,CU2509,1
2025-09-12 13:59:00,80850.0,80850.0,80850.0,80850.0,20,8815,CU2509,1
2025-09-12 14:00:00,80850.0,80850.0,80840.0,80840.0,20,8785,CU2509,1
2025-09-12 14:01:00,80830.0,80830.0,80830.0,80830.0,0,8785,CU2509,1
2025-09-12 14:02:00,80830.0,80840.0,80830.0,80830.0,25,8760,CU2509,1
2025-09-12 14:03:00,80830.0,80830.0,80820.0,80820.0,10,8760,CU2509,1
2025-09-12 14:04:00,80820.0,80860.0,80820.0,80860.0,110,8650,CU2509,1
2025-09-12 14:05:00,80860.0,80880.0,80860.0,80860.0,25,8630,CU2509,1
2025-09-12 14:06:00,80840.0,80860.0,80840.0,80840.0,15,8615,CU2509,1
2025-09-12 14:07:00,80840.0,80840.0,80840.0,80840.0,0,8615,CU2509,1
2025-09-12 14:08:00,80840.0,80850.0,80840.0,80850.0,10,8620,CU2509,1
2025-09-12 14:09:00,80850.0,80850.0,80830.0,80830.0,5,8615,CU2509,1
2025-09-12 14:10:00,80830.0,80830.0,80810.0,80810.0,35,8580,CU2509,1
2025-09-12 14:11:00,80810.0,80810.0,80810.0,80810.0,0,8580,CU2509,1
2025-09-12 14:12:00,80810.0,80820.0,80810.0,80820.0,15,8565,CU2509,1
2025-09-12 14:13:00,80820.0,80860.0,80820.0,80860.0,35,8565,CU2509,1
2025-09-12 14:14:00,80860.0,80880.0,80860.0,80880.0,10,8555,CU2509,1
2025-09-12 14:15:00,80880.0,80880.0,80880.0,80880.0,0,8555,CU2509,1
2025-09-12 14:16:00,80900.0,80950.0,80860.0,80860.0,35,8530,CU2509,1
2025-09-12 14:17:00,80860.0,80920.0,80860.0,80920.0,5,8525,CU2509,1
2025-09-12 14:18:00,80950.0,80950.0,80920.0,80950.0,40,8520,CU2509,1
2025-09-12 14:19:00,80950.0,80970.0,80950.0,80970.0,80,8440,CU2509,1
2025-09-12 14:20:00,80970.0,80990.0,80970.0,80990.0,25,8415,CU2509,1
2025-09-12 14:21:00,80990.0,80990.0,80990.0,80990.0,0,8415,CU2509,1
2025-09-12 14:22:00,80990.0,80990.0,80960.0,80960.0,10,8405,CU2509,1
2025-09-12 14:23:00,80960.0,81000.0,80960.0,81000.0,55,8380,CU2509,1
2025-09-12 14:24:00,81000.0,81000.0,81000.0,81000.0,0,8380,CU2509,1
2025-09-12 14:25:00,81000.0,81000.0,81000.0,81000.0,0,8380,CU2509,1
2025-09-12 14:26:00,81000.0,81050.0,81000.0,81020.0,20,8365,CU2509,1
2025-09-12 14:27:00,81020.0,81030.0,81020.0,81030.0,5,8360,CU2509,1
2025-09-12 14:28:00,81020.0,81020.0,81020.0,81020.0,10,8345,CU2509,1
2025-09-12 14:29:00,81020.0,81020.0,81020.0,81020.0,0,8345,CU2509,1
2025-09-12 14:30:00,81020.0,81020.0,81020.0,81020.0,0,8345,CU2509,1
2025-09-12 14:31:00,81020.0,81020.0,81020.0,81020.0,10,8335,CU2509,1
2025-09-12 14:32:00,81020.0,81020.0,81010.0,81010.0,20,8340,CU2509,1
2025-09-12 14:33:00,81010.0,81010.0,81010.0,81010.0,0,8340,CU2509,1
2025-09-12 14:34:00,81010.0,81010.0,81010.0,81010.0,0,8340,CU2509,1
